pessoa_idade;salario_ano;propriedade_sit;ano_trabalhado;motivo_emprestimo;pontuacao_emprestimos;vl_total;tx_juros;inadimplencia;hst_inadimplencia;hst_primeiro_credito;faixa_idade;faixa_emprestimo
25.0;60000.0;Hipotecada;1.0;Empreendimento;A;5000.0;7.29;0.0;0.0;3;2;9
47.0;54000.0;Hipotecada;1.0;Pagamento de débitos;B;4000.0;11.58;0.0;0.0;11;7;7
24.0;75000.0;Hipotecada;8.0;Pessoal;B;5500.0;11.86;0.0;0.0;4;2;10
26.0;64212.0;Hipotecada;5.0;Pessoal;C;9600.0;14.27;0.0;1.0;2;3;19
31.0;57006.0;Alugada;7.0;Empreendimento;A;6000.0;7.29;0.0;0.0;10;4;11
24.0;54000.0;Alugada;3.0;Educativo;A;4025.0;6.76;0.0;0.0;2;2;8
23.0;25000.0;Própria;5.0;Médico;A;7200.0;8.49;0.0;0.0;2;2;14
23.0;100000.0;Hipotecada;1.0;Empreendimento;B;25000.0;11.58;0.0;0.0;3;2;49
31.0;82524.0;Hipotecada;4.0;Empreendimento;A;12000.0;6.62;0.0;0.0;8;4;23
40.0;68000.0;Alugada;12.0;Melhora do lar;A;7000.0;7.51;0.0;0.0;11;5;13
23.0;57500.0;Alugada;1.0;Empreendimento;B;4000.0;8.88;0.0;0.0;2;2;7
22.0;36000.0;Própria;2.0;Educativo;B;14000.0;11.26;0.0;0.0;4;2;27
23.0;90000.0;Hipotecada;7.0;Educativo;B;8000.0;10.36;0.0;0.0;3;2;15
23.0;48800.0;Alugada;3.0;Educativo;B;15000.0;11.36;1.0;0.0;4;2;29
23.0;67200.0;Hipotecada;7.0;Empreendimento;A;16000.0;6.03;0.0;0.0;2;2;31
23.0;62050.0;Alugada;1.0;Médico;E;17800.0;16.35;1.0;1.0;3;2;35
33.0;58000.0;Hipotecada;7.0;Pagamento de débitos;B;15000.0;10.62;1.0;0.0;5;4;29
44.0;38400.0;Hipotecada;4.0;Melhora do lar;A;6825.0;8.9;0.0;0.0;11;6;13
29.0;63000.0;Hipotecada;6.0;Melhora do lar;B;25000.0;11.48;0.0;0.0;8;3;49
26.0;33000.0;Alugada;2.0;Médico;B;5000.0;12.69;0.0;0.0;4;3;9
27.0;52800.0;Alugada;2.0;Empreendimento;B;8400.0;11.86;0.0;0.0;10;3;16
27.0;37000.0;Própria;5.0;Melhora do lar;B;8000.0;10.99;0.0;0.0;10;3;15
22.0;30000.0;Alugada;2.0;Pessoal;B;5500.0;11.86;0.0;0.0;3;2;10
23.0;50000.0;Alugada;3.0;Educativo;B;10000.0;9.91;0.0;0.0;3;2;19
22.0;68250.0;Alugada;4.0;Educativo;F;6000.0;19.13;0.0;1.0;3;2;11
22.0;69000.0;Hipotecada;0.0;Educativo;A;15000.0;8.49;0.0;0.0;2;2;29
21.0;82000.0;Alugada;4.0;Empreendimento;D;12000.0;15.21;0.0;0.0;4;2;23
24.0;96000.0;Hipotecada;8.0;Médico;B;2000.0;10.38;0.0;0.0;3;2;3
25.0;70000.0;Alugada;8.0;Empreendimento;D;15000.0;14.42;0.0;1.0;2;2;29
29.0;40000.0;Hipotecada;8.0;Pagamento de débitos;A;8000.0;8.59;0.0;0.0;9;3;15
27.0;43000.0;Alugada;2.0;Médico;C;8000.0;12.68;0.0;0.0;6;3;15
29.0;65000.0;Alugada;13.0;Pessoal;D;16000.0;17.27;0.0;0.0;6;3;31
30.0;32796.0;Alugada;8.0;Médico;B;3000.0;11.49;0.0;0.0;7;3;5
35.0;62500.0;Própria;2.0;Médico;A;1600.0;5.42;0.0;0.0;5;4;3
26.0;30000.0;Alugada;5.0;Pagamento de débitos;C;15000.0;12.84;1.0;0.0;3;3;29
33.0;90000.0;Alugada;0.0;Pagamento de débitos;A;12000.0;6.03;0.0;0.0;6;4;23
25.0;80140.0;Hipotecada;4.0;Pagamento de débitos;B;11300.0;10.37;0.0;0.0;2;2;22
23.0;60036.0;Alugada;7.0;Médico;B;7200.0;9.91;0.0;0.0;4;2;14
26.0;60000.0;Hipotecada;0.0;Pessoal;A;9800.0;7.75;0.0;0.0;3;3;19
29.0;76596.0;Hipotecada;14.0;Médico;C;17600.0;13.16;0.0;0.0;10;3;35
28.0;33000.0;Alugada;12.0;Pagamento de débitos;C;8000.0;14.65;1.0;1.0;9;3;15
29.0;60000.0;Alugada;2.0;Melhora do lar;A;14000.0;7.51;0.0;0.0;5;3;27
36.0;80000.0;Hipotecada;3.0;Empreendimento;B;12025.0;10.65;0.0;0.0;16;5;24
26.0;50000.0;Própria;7.0;Médico;A;12000.0;8.49;0.0;0.0;4;3;23
23.0;55200.0;Hipotecada;2.0;Pagamento de débitos;B;2000.0;11.86;0.0;0.0;3;2;3
24.0;41600.0;Alugada;2.0;Médico;B;11200.0;10.62;0.0;0.0;3;2;22
29.0;108000.0;Alugada;0.0;Pessoal;D;24250.0;16.0;1.0;0.0;9;3;48
28.0;45996.0;Alugada;0.0;Médico;D;11000.0;14.74;1.0;1.0;7;3;21
24.0;35256.0;Alugada;2.0;Pagamento de débitos;B;3000.0;10.74;0.0;0.0;2;2;5
24.0;36500.0;Hipotecada;0.0;Educativo;C;7000.0;13.16;0.0;1.0;4;2;13
51.0;80000.0;Alugada;3.0;Melhora do lar;F;18000.0;18.78;0.0;1.0;20;8;35
28.0;26000.0;Hipotecada;7.0;Pagamento de débitos;B;12000.0;11.36;1.0;0.0;7;3;23
37.0;60000.0;Alugada;0.0;Educativo;C;3000.0;12.53;0.0;0.0;15;5;5
26.0;90000.0;Própria;2.0;Empreendimento;A;9500.0;8.07;0.0;0.0;2;3;18
23.0;69000.0;Hipotecada;7.0;Médico;C;8325.0;13.49;0.0;0.0;4;2;16
22.0;106982.0;Hipotecada;6.0;Educativo;D;30000.0;14.91;0.0;1.0;3;2;59
24.0;97850.0;Alugada;5.0;Melhora do lar;A;10000.0;7.51;0.0;0.0;4;2;19
22.0;33650.0;Alugada;1.0;Educativo;D;6000.0;12.86;1.0;0.0;4;2;11
22.0;74000.0;Hipotecada;6.0;Médico;A;2500.0;6.62;0.0;0.0;3;2;4
21.0;19000.0;Própria;5.0;Médico;A;6000.0;8.49;1.0;0.0;3;2;11
32.0;65000.0;Alugada;4.0;Médico;A;6000.0;7.49;0.0;0.0;5;4;11
28.0;58868.0;Hipotecada;12.0;Médico;C;8400.0;13.57;0.0;1.0;9;3;16
22.0;72000.0;Hipotecada;4.0;Pessoal;D;15000.0;16.32;0.0;1.0;4;2;29
24.0;35364.0;Alugada;1.0;Médico;B;20000.0;12.53;1.0;0.0;4;2;39
24.0;60000.0;Alugada;4.0;Empreendimento;A;5850.0;7.49;0.0;0.0;3;2;11
29.0;68000.0;Alugada;4.0;Educativo;B;1600.0;11.48;0.0;0.0;10;3;3
33.0;100000.0;Hipotecada;3.0;Pessoal;B;15000.0;10.0;0.0;0.0;7;4;29
23.0;62004.0;Hipotecada;1.0;Pagamento de débitos;B;9600.0;10.95;0.0;0.0;3;2;19
39.0;70000.0;Alugada;5.0;Educativo;B;13000.0;11.99;0.0;0.0;17;5;25
29.0;81000.0;Hipotecada;1.0;Pagamento de débitos;A;7750.0;9.32;0.0;0.0;10;3;15
31.0;90000.0;Hipotecada;11.0;Médico;A;12000.0;6.92;0.0;0.0;6;4;23
24.0;39000.0;Hipotecada;2.0;Melhora do lar;C;16000.0;14.22;1.0;0.0;4;2;31
23.0;39000.0;Alugada;2.0;Pessoal;D;10000.0;15.2;1.0;1.0;3;2;19
26.0;65000.0;Alugada;3.0;Médico;B;9000.0;11.86;0.0;0.0;4;3;17
53.0;85000.0;Alugada;2.0;Pessoal;A;8000.0;7.74;0.0;0.0;26;8;15
50.0;102031.0;Hipotecada;9.0;Melhora do lar;D;12000.0;14.96;0.0;1.0;11;7;23
27.0;56888.0;Alugada;8.0;Melhora do lar;D;8000.0;16.29;0.0;0.0;5;3;15
27.0;29000.0;Alugada;0.0;Educativo;D;6500.0;14.11;1.0;0.0;8;3;12
33.0;85000.0;Alugada;16.0;Pagamento de débitos;C;20000.0;15.27;0.0;0.0;10;4;39
26.0;68000.0;Alugada;3.0;Educativo;D;10000.0;15.05;0.0;0.0;4;3;19
39.0;30400.0;Alugada;2.0;Médico;D;10000.0;15.7;1.0;1.0;15;5;19
26.0;80000.0;Hipotecada;10.0;Melhora do lar;D;15000.0;16.07;0.0;1.0;2;3;29
26.0;70000.0;Hipotecada;11.0;Melhora do lar;C;20000.0;14.27;0.0;1.0;4;3;39
25.0;60000.0;Própria;8.0;Empreendimento;B;14000.0;11.12;0.0;0.0;2;2;27
33.0;57000.0;Hipotecada;4.0;Pagamento de débitos;A;13000.0;7.88;0.0;0.0;5;4;25
21.0;25000.0;Hipotecada;2.0;Pessoal;B;3600.0;9.91;0.0;0.0;4;2;7
25.0;115000.0;Hipotecada;4.0;Médico;A;4000.0;7.88;0.0;0.0;4;2;7
24.0;83000.0;Alugada;8.0;Pessoal;D;9000.0;15.05;1.0;1.0;3;2;17
21.0;55000.0;Alugada;3.0;Educativo;B;6000.0;10.99;0.0;0.0;3;2;11
35.0;40934.0;Alugada;5.0;Educativo;B;20500.0;12.53;1.0;0.0;6;4;40
38.0;65000.0;Hipotecada;5.0;Educativo;B;15000.0;10.36;0.0;0.0;17;5;29
29.0;16000.0;Própria;3.0;Empreendimento;A;3000.0;7.9;1.0;0.0;8;3;5
24.0;125000.0;Hipotecada;8.0;Pessoal;B;10000.0;10.99;0.0;0.0;3;2;19
27.0;65000.0;Hipotecada;11.0;Pessoal;A;18000.0;7.51;0.0;0.0;8;3;35
24.0;42000.0;Alugada;0.0;Empreendimento;B;15000.0;11.58;1.0;0.0;4;2;29
22.0;198000.0;Hipotecada;6.0;Pagamento de débitos;C;24250.0;14.22;0.0;0.0;3;2;48
21.0;39900.0;Alugada;0.0;Empreendimento;A;12000.0;7.9;0.0;0.0;3;2;23
22.0;75000.0;Alugada;0.0;Pagamento de débitos;A;8000.0;5.99;0.0;0.0;3;2;15
25.0;155004.0;Hipotecada;9.0;Pagamento de débitos;A;10500.0;7.49;0.0;0.0;3;2;20
36.0;55500.0;Hipotecada;15.0;Educativo;B;7875.0;11.99;0.0;0.0;12;5;15
23.0;59000.0;Hipotecada;5.0;Educativo;A;13000.0;5.42;0.0;0.0;4;2;25
23.0;52692.0;Alugada;4.0;Educativo;C;3500.0;12.23;0.0;1.0;4;2;6
26.0;48000.0;Própria;3.0;Empreendimento;C;3600.0;13.49;0.0;0.0;4;3;7
26.0;95400.0;Hipotecada;8.0;Pessoal;C;5000.0;12.68;0.0;0.0;2;3;9
23.0;21600.0;Própria;0.0;Empreendimento;B;4400.0;12.53;0.0;0.0;3;2;8
30.0;51600.0;Alugada;12.0;Pagamento de débitos;B;2000.0;9.99;0.0;0.0;5;3;3
25.0;76248.0;Hipotecada;6.0;Pagamento de débitos;C;9750.0;14.27;1.0;1.0;3;2;19
48.0;44000.0;Alugada;6.0;Médico;B;5850.0;9.99;0.0;0.0;13;7;11
21.0;48000.0;Hipotecada;5.0;Empreendimento;B;7350.0;10.65;0.0;0.0;2;2;14
28.0;66000.0;Alugada;0.0;Empreendimento;C;7500.0;11.28;1.0;1.0;7;3;14
29.0;47000.0;Hipotecada;8.0;Educativo;B;8000.0;12.42;0.0;0.0;9;3;15
22.0;50004.0;Hipotecada;5.0;Educativo;D;14000.0;15.58;0.0;0.0;4;2;27
41.0;34560.0;Alugada;8.0;Pagamento de débitos;D;7550.0;16.89;1.0;0.0;14;6;15
23.0;36000.0;Alugada;7.0;Pagamento de débitos;C;1200.0;13.99;0.0;1.0;4;2;2
27.0;129996.0;Hipotecada;2.0;Empreendimento;D;12800.0;14.84;1.0;1.0;7;3;25
28.0;125000.0;Alugada;1.0;Pagamento de débitos;C;4000.0;13.35;0.0;1.0;5;3;7
33.0;25000.0;Hipotecada;0.0;Pagamento de débitos;C;3000.0;12.53;0.0;1.0;10;4;5
34.0;40000.0;Própria;7.0;Médico;A;4200.0;6.76;0.0;0.0;7;4;8
34.0;63504.0;Alugada;0.0;Médico;B;3500.0;10.0;0.0;0.0;6;4;6
31.0;27600.0;Própria;1.0;Educativo;B;3000.0;11.49;0.0;0.0;9;4;5
26.0;132000.0;Hipotecada;10.0;Médico;B;11200.0;10.99;0.0;0.0;4;3;22
24.0;31000.0;Alugada;8.0;Empreendimento;C;13500.0;13.43;1.0;0.0;4;2;26
36.0;250000.0;Alugada;2.0;Pagamento de débitos;A;20000.0;7.88;0.0;0.0;17;5;39
33.0;57000.0;Hipotecada;3.0;Educativo;E;10000.0;15.68;1.0;1.0;8;4;19
36.0;65028.0;Hipotecada;4.0;Educativo;D;10000.0;15.95;1.0;0.0;14;5;19
24.0;32000.0;Alugada;5.0;Médico;C;1900.0;13.49;0.0;1.0;2;2;3
25.0;66000.0;Alugada;9.0;Empreendimento;D;25000.0;15.33;1.0;1.0;2;2;49
30.0;45000.0;Alugada;3.0;Empreendimento;B;20000.0;11.86;1.0;0.0;7;3;39
27.0;45000.0;Alugada;10.0;Médico;D;7600.0;14.59;1.0;0.0;7;3;15
32.0;56000.0;Hipotecada;13.0;Educativo;B;3000.0;8.88;0.0;0.0;9;4;5
69.0;120000.0;Hipotecada;3.0;Pessoal;D;20000.0;14.84;0.0;0.0;27;11;39
34.0;138000.0;Alugada;0.0;Melhora do lar;E;21000.0;18.79;1.0;0.0;10;4;41
23.0;9000.0;Própria;4.0;Melhora do lar;C;2000.0;13.35;1.0;0.0;2;2;3
25.0;63000.0;Alugada;3.0;Pagamento de débitos;A;2400.0;7.14;0.0;0.0;4;2;4
25.0;44000.0;Alugada;2.0;Empreendimento;A;2000.0;7.66;0.0;0.0;3;2;3
24.0;55000.0;Alugada;4.0;Educativo;B;18200.0;10.99;1.0;0.0;2;2;36
30.0;30000.0;Hipotecada;5.0;Pessoal;C;1100.0;14.65;1.0;0.0;10;3;2
26.0;87292.0;Hipotecada;5.0;Médico;A;9600.0;5.99;0.0;0.0;4;3;19
27.0;62400.0;Hipotecada;12.0;Pagamento de débitos;A;12000.0;5.42;0.0;0.0;8;3;23
33.0;87550.0;Alugada;0.0;Médico;C;9000.0;14.65;1.0;1.0;7;4;17
40.0;167000.0;Alugada;2.0;Empreendimento;B;22000.0;10.99;0.0;0.0;13;5;43
31.0;20928.0;Alugada;0.0;Pagamento de débitos;C;2000.0;13.48;0.0;1.0;6;4;3
24.0;27000.0;Alugada;0.0;Pagamento de débitos;C;10000.0;12.73;1.0;0.0;2;2;19
32.0;116000.0;Hipotecada;15.0;Educativo;B;21600.0;10.62;0.0;0.0;9;4;43
22.0;60000.0;Alugada;6.0;Médico;B;6000.0;11.99;0.0;0.0;3;2;11
23.0;60000.0;Alugada;0.0;Empreendimento;A;8400.0;7.49;0.0;0.0;3;2;16
27.0;40000.0;Alugada;1.0;Médico;C;7200.0;13.22;0.0;0.0;6;3;14
29.0;173088.0;Hipotecada;13.0;Empreendimento;C;8000.0;13.79;0.0;1.0;10;3;15
32.0;56000.0;Alugada;1.0;Médico;D;9000.0;15.05;1.0;1.0;6;4;17
32.0;29000.0;Própria;0.0;Pessoal;A;2000.0;8.49;0.0;0.0;8;4;3
44.0;65000.0;Alugada;2.0;Empreendimento;A;5000.0;8.0;0.0;0.0;15;6;9
24.0;45295.0;Alugada;8.0;Pagamento de débitos;D;19650.0;15.37;1.0;1.0;2;2;39
25.0;300000.0;Hipotecada;9.0;Melhora do lar;E;18000.0;16.45;0.0;0.0;3;2;35
25.0;34000.0;Hipotecada;9.0;Pagamento de débitos;A;2000.0;7.66;1.0;0.0;4;2;3
38.0;110000.0;Própria;6.0;Empreendimento;C;12000.0;12.99;0.0;0.0;11;5;23
21.0;50000.0;Hipotecada;5.0;Pagamento de débitos;A;5375.0;7.49;0.0;0.0;3;2;10
24.0;54000.0;Hipotecada;6.0;Melhora do lar;C;6300.0;14.65;1.0;1.0;2;2;12
37.0;45000.0;Alugada;1.0;Educativo;B;8000.0;10.74;0.0;0.0;17;5;15
30.0;65000.0;Alugada;14.0;Pagamento de débitos;C;7000.0;13.49;0.0;0.0;8;3;13
30.0;28000.0;Própria;5.0;Pessoal;B;6300.0;11.99;0.0;0.0;9;3;12
33.0;38400.0;Alugada;6.0;Médico;B;10500.0;11.99;0.0;0.0;8;4;20
35.0;85000.0;Hipotecada;9.0;Pagamento de débitos;A;21000.0;7.49;0.0;0.0;9;4;41
23.0;95000.0;Hipotecada;7.0;Educativo;C;15000.0;12.73;0.0;1.0;4;2;29
27.0;33000.0;Alugada;4.0;Educativo;C;5000.0;14.22;0.0;1.0;10;3;9
29.0;58327.0;Alugada;4.0;Empreendimento;B;9600.0;11.48;0.0;0.0;5;3;19
26.0;40224.0;Hipotecada;0.0;Pessoal;A;7000.0;7.4;0.0;0.0;2;3;13
29.0;68004.0;Hipotecada;9.0;Pessoal;B;10000.0;10.99;0.0;0.0;9;3;19
26.0;55000.0;Alugada;6.0;Melhora do lar;A;6000.0;7.14;0.0;0.0;4;3;11
23.0;71000.0;Hipotecada;7.0;Empreendimento;A;8500.0;5.79;0.0;0.0;2;2;16
25.0;30000.0;Própria;4.0;Educativo;D;10000.0;14.61;0.0;0.0;3;2;19
48.0;60000.0;Hipotecada;0.0;Pagamento de débitos;A;2500.0;7.29;0.0;0.0;11;7;4
22.0;31500.0;Alugada;1.0;Empreendimento;D;6800.0;14.11;1.0;0.0;2;2;13
41.0;66504.0;Alugada;5.0;Educativo;E;25000.0;17.56;1.0;1.0;15;6;49
23.0;45240.0;Alugada;4.0;Empreendimento;A;3200.0;7.37;0.0;0.0;3;2;6
32.0;74400.0;Alugada;16.0;Médico;B;25000.0;10.38;1.0;0.0;8;4;49
22.0;48996.0;Outros;3.0;Pagamento de débitos;D;10000.0;14.11;1.0;0.0;4;2;19
29.0;51000.0;Hipotecada;12.0;Pessoal;B;1800.0;11.49;0.0;0.0;8;3;3
24.0;70000.0;Alugada;0.0;Empreendimento;B;2000.0;8.7;0.0;0.0;3;2;3
31.0;72000.0;Hipotecada;6.0;Melhora do lar;A;9800.0;6.62;0.0;0.0;8;4;19
27.0;390000.0;Hipotecada;11.0;Pessoal;B;10000.0;11.26;0.0;0.0;6;3;19
37.0;71000.0;Hipotecada;11.0;Pagamento de débitos;B;11200.0;12.42;0.0;0.0;11;5;22
23.0;31200.0;Alugada;2.0;Educativo;B;3000.0;11.89;0.0;0.0;2;2;5
25.0;73000.0;Hipotecada;0.0;Empreendimento;A;6500.0;6.03;0.0;0.0;3;2;12
25.0;38748.0;Alugada;2.0;Pessoal;A;3000.0;7.29;0.0;0.0;3;2;5
22.0;43000.0;Hipotecada;0.0;Pessoal;B;6650.0;10.37;0.0;0.0;3;2;13
29.0;53360.0;Hipotecada;11.0;Educativo;A;10475.0;7.88;0.0;0.0;9;3;20
22.0;45000.0;Alugada;6.0;Médico;B;10000.0;9.91;0.0;0.0;2;2;19
31.0;36000.0;Alugada;3.0;Pessoal;A;8000.0;8.49;0.0;0.0;8;4;15
23.0;31785.0;Hipotecada;7.0;Médico;D;6000.0;14.96;1.0;0.0;2;2;11
29.0;16800.0;Alugada;9.0;Melhora do lar;D;2750.0;14.84;1.0;1.0;6;3;5
23.0;72000.0;Alugada;7.0;Pagamento de débitos;B;10000.0;10.59;0.0;0.0;3;2;19
24.0;32000.0;Alugada;9.0;Médico;A;3600.0;7.49;0.0;0.0;3;2;7
35.0;24000.0;Alugada;3.0;Empreendimento;C;3500.0;12.99;0.0;0.0;6;4;6
34.0;62000.0;Alugada;1.0;Melhora do lar;A;6000.0;7.49;0.0;0.0;9;4;11
22.0;65000.0;Alugada;7.0;Educativo;D;7000.0;15.99;0.0;0.0;3;2;13
36.0;171870.0;Hipotecada;4.0;Médico;D;9400.0;15.62;1.0;1.0;11;5;18
24.0;61000.0;Hipotecada;4.0;Pessoal;D;10000.0;15.65;0.0;0.0;3;2;19
24.0;50000.0;Alugada;8.0;Pagamento de débitos;B;7000.0;11.71;0.0;0.0;3;2;13
29.0;146000.0;Hipotecada;12.0;Médico;A;3800.0;6.39;0.0;0.0;6;3;7
24.0;46809.0;Alugada;4.0;Pagamento de débitos;B;5000.0;12.18;0.0;0.0;4;2;9
22.0;48000.0;Hipotecada;6.0;Pagamento de débitos;A;4400.0;5.99;0.0;0.0;3;2;8
23.0;58320.0;Alugada;4.0;Médico;B;4000.0;10.37;0.0;0.0;2;2;7
22.0;55000.0;Alugada;6.0;Empreendimento;C;6000.0;14.27;0.0;0.0;3;2;11
24.0;78300.0;Alugada;0.0;Melhora do lar;A;5000.0;7.74;0.0;0.0;3;2;9
37.0;59000.0;Hipotecada;11.0;Pagamento de débitos;E;15000.0;17.99;1.0;0.0;12;5;29
42.0;65000.0;Hipotecada;25.0;Médico;B;10000.0;10.74;0.0;0.0;13;6;19
25.0;18000.0;Alugada;3.0;Empreendimento;C;8500.0;10.28;1.0;0.0;2;2;16
36.0;90000.0;Alugada;6.0;Pagamento de débitos;B;1950.0;12.42;0.0;0.0;15;5;3
23.0;30000.0;Alugada;7.0;Educativo;B;3600.0;9.7;0.0;0.0;3;2;7
29.0;99780.0;Hipotecada;14.0;Melhora do lar;B;6000.0;11.14;0.0;0.0;8;3;11
27.0;102000.0;Hipotecada;6.0;Empreendimento;A;10000.0;9.63;0.0;0.0;9;3;19
28.0;53000.0;Alugada;0.0;Pagamento de débitos;B;7000.0;9.88;0.0;0.0;9;3;13
24.0;73000.0;Hipotecada;3.0;Médico;A;10000.0;7.49;0.0;0.0;3;2;19
23.0;54996.0;Alugada;0.0;Pessoal;A;10000.0;7.51;0.0;0.0;3;2;19
34.0;111280.0;Alugada;3.0;Melhora do lar;B;6000.0;9.99;0.0;0.0;9;4;11
28.0;43344.0;Hipotecada;4.0;Pessoal;B;10000.0;11.12;0.0;0.0;9;3;19
25.0;159996.0;Alugada;4.0;Pessoal;D;5000.0;14.11;0.0;1.0;4;2;9
31.0;57240.0;Hipotecada;1.0;Educativo;A;10000.0;5.99;0.0;0.0;6;4;19
36.0;69000.0;Alugada;0.0;Médico;B;15600.0;10.99;0.0;0.0;16;5;31
25.0;35000.0;Alugada;3.0;Empreendimento;B;2400.0;12.53;0.0;0.0;2;2;4
23.0;30720.0;Alugada;2.0;Pessoal;C;2400.0;13.98;1.0;1.0;4;2;4
23.0;70560.0;Alugada;1.0;Empreendimento;A;9600.0;7.9;0.0;0.0;4;2;19
25.0;191000.0;Hipotecada;1.0;Médico;B;10000.0;12.53;0.0;0.0;4;2;19
22.0;27996.0;Alugada;0.0;Melhora do lar;D;2200.0;15.95;1.0;1.0;2;2;4
49.0;88000.0;Alugada;11.0;Empreendimento;A;12000.0;6.62;0.0;0.0;17;7;23
31.0;90000.0;Alugada;12.0;Educativo;B;18000.0;12.42;0.0;0.0;8;4;35
31.0;48000.0;Hipotecada;9.0;Médico;A;8000.0;7.14;1.0;0.0;8;4;15
23.0;35520.0;Alugada;3.0;Educativo;C;5000.0;13.57;0.0;0.0;3;2;9
46.0;86807.0;Hipotecada;0.0;Empreendimento;A;10000.0;8.94;0.0;0.0;15;7;19
38.0;60000.0;Hipotecada;7.0;Pagamento de débitos;B;8000.0;10.99;0.0;0.0;13;5;15
23.0;31800.0;Alugada;4.0;Pagamento de débitos;D;10000.0;15.33;1.0;0.0;4;2;19
22.0;30000.0;Alugada;0.0;Melhora do lar;B;5000.0;8.88;1.0;0.0;3;2;9
24.0;45000.0;Hipotecada;3.0;Empreendimento;C;15000.0;13.06;0.0;0.0;3;2;29
40.0;66000.0;Alugada;0.0;Pagamento de débitos;C;15575.0;14.27;0.0;1.0;13;5;31
28.0;33000.0;Alugada;2.0;Pessoal;A;6000.0;7.9;0.0;0.0;6;3;11
41.0;45840.0;Alugada;5.0;Pagamento de débitos;B;4600.0;10.99;0.0;0.0;14;6;9
36.0;75000.0;Hipotecada;9.0;Pessoal;A;24000.0;7.51;0.0;0.0;13;5;47
27.0;30548.0;Alugada;0.0;Pessoal;A;14000.0;7.88;1.0;0.0;5;3;27
27.0;48000.0;Alugada;4.0;Médico;A;2800.0;7.49;0.0;0.0;5;3;5
24.0;72000.0;Alugada;8.0;Melhora do lar;C;12000.0;13.99;0.0;1.0;4;2;23
21.0;48996.0;Hipotecada;5.0;Empreendimento;D;15000.0;15.58;1.0;1.0;3;2;29
24.0;85000.0;Hipotecada;4.0;Pagamento de débitos;B;7750.0;11.12;0.0;0.0;4;2;15
45.0;19200.0;Alugada;1.0;Empreendimento;B;4000.0;10.0;1.0;0.0;15;6;7
23.0;53664.0;Hipotecada;7.0;Educativo;B;15000.0;10.75;0.0;0.0;4;2;29
22.0;44000.0;Alugada;2.0;Educativo;E;20000.0;15.68;1.0;0.0;4;2;39
35.0;15000.0;Própria;3.0;Melhora do lar;A;3700.0;9.32;1.0;0.0;6;4;7
22.0;62250.0;Alugada;3.0;Pessoal;E;24000.0;16.45;1.0;1.0;4;2;47
21.0;72000.0;Alugada;1.0;Educativo;C;7500.0;13.22;0.0;0.0;3;2;14
26.0;24856.0;Alugada;0.0;Pagamento de débitos;A;3000.0;9.32;0.0;0.0;4;3;5
25.0;100000.0;Alugada;2.0;Pessoal;D;21000.0;16.49;1.0;1.0;3;2;41
23.0;90000.0;Hipotecada;1.0;Educativo;A;13675.0;7.49;0.0;0.0;4;2;27
23.0;13000.0;Alugada;3.0;Pessoal;D;2800.0;15.21;1.0;1.0;2;2;5
23.0;75000.0;Hipotecada;6.0;Educativo;A;5000.0;6.03;0.0;0.0;4;2;9
29.0;56100.0;Alugada;0.0;Médico;D;3150.0;15.62;1.0;0.0;10;3;6
32.0;23000.0;Alugada;1.0;Pagamento de débitos;C;4000.0;14.22;0.0;1.0;6;4;7
28.0;48500.0;Alugada;4.0;Pessoal;C;15000.0;12.87;1.0;1.0;8;3;29
27.0;27000.0;Alugada;2.0;Médico;B;9750.0;9.63;1.0;0.0;6;3;19
21.0;28800.0;Alugada;2.0;Melhora do lar;B;6000.0;10.62;1.0;0.0;3;2;11
39.0;55000.0;Alugada;1.0;Pagamento de débitos;B;4975.0;12.21;0.0;0.0;11;5;9
24.0;34000.0;Alugada;2.0;Pagamento de débitos;C;9000.0;13.16;0.0;0.0;3;2;17
48.0;140000.0;Hipotecada;4.0;Educativo;B;18000.0;9.99;0.0;0.0;12;7;35
25.0;39996.0;Alugada;2.0;Médico;B;10000.0;10.99;0.0;0.0;4;2;19
26.0;79700.0;Hipotecada;9.0;Pagamento de débitos;B;7200.0;9.99;0.0;0.0;3;3;14
29.0;62500.0;Hipotecada;13.0;Pagamento de débitos;B;5000.0;11.36;0.0;0.0;7;3;9
31.0;45000.0;Hipotecada;8.0;Empreendimento;B;7500.0;10.62;0.0;0.0;5;4;14
22.0;36000.0;Alugada;4.0;Educativo;D;8000.0;15.33;0.0;0.0;2;2;15
40.0;62000.0;Alugada;3.0;Pagamento de débitos;A;8000.0;8.49;0.0;0.0;15;5;15
29.0;57000.0;Alugada;4.0;Pessoal;B;15000.0;9.91;0.0;0.0;6;3;29
30.0;90000.0;Alugada;3.0;Médico;C;12000.0;12.29;0.0;0.0;5;3;23
24.0;39000.0;Alugada;8.0;Pessoal;D;7000.0;14.42;1.0;0.0;4;2;13
24.0;50000.0;Alugada;0.0;Educativo;C;15000.0;13.49;0.0;1.0;4;2;29
24.0;20000.0;Alugada;8.0;Empreendimento;A;6000.0;7.14;0.0;0.0;2;2;11
24.0;56496.0;Alugada;5.0;Educativo;A;2000.0;9.32;0.0;0.0;3;2;3
25.0;56004.0;Alugada;3.0;Médico;C;7000.0;14.22;0.0;0.0;4;2;13
24.0;35004.0;Outros;6.0;Médico;A;18225.0;9.63;1.0;0.0;3;2;36
24.0;16000.0;Alugada;0.0;Empreendimento;B;3250.0;12.42;1.0;0.0;4;2;6
